qzGroup,pass_video,fileUrl,emotion_fear,emotion_aversion,emotion_happy,emotion_sadness,emotion_angry,emotion_neutral,face_angle,shoulder_angle,left_shoulder,left_shoulder_move_count,right_shoulder,right_shoulder_move_count,center_shoulder,center_shoulder_left_move_count,center_shoulder_right_move_count,left_hand_time,left_hand_move_count,right_hand_time,right_hand_move_count,gaze_x_score,gaze_y_score,shoulder_vertical_score,shoulder_horizon_score,face_angle_score,gesture_score
15852,o,https://withmind.cache.smilecdn.com/vod/1626699017060_3_6181.mp4,0.00118,0.02951,8.75814,0.52951,0,84.00157,-0.33897,-0.02756,"{""low_spot"": {""x"": 104, ""y"": 466}, ""high_spot"": {""x"": 143, ""y"": 426}}",2,"{""low_spot"": {""x"": 457, ""y"": 456}, ""high_spot"": {""x"": 408, ""y"": 401}}",3,"{""left_spot"": {""x"": 260, ""y"": 418}, ""right_spot"": {""x"": 295, ""y"": 438}}",1,1,0,0,0,0,60,60,100,60,100,100
15853,o,https://withmind.cache.smilecdn.com/vod/1626747357467_1_6179.mp4,1.00E-05,0.00303,31.59026,64.85942,0,3.35095,-1.38512,0.05954,"{""low_spot"": {""x"": 86, ""y"": 485}, ""high_spot"": {""x"": 95, ""y"": 470}}",2,"{""low_spot"": {""x"": 417, ""y"": 505}, ""high_spot"": {""x"": 409, ""y"": 479}}",2,"{""left_spot"": {""x"": 241, ""y"": 488}, ""right_spot"": {""x"": 258, ""y"": 481}}",0,0,0,0,0,0,60,60,100,80,100,100
15853,o,https://withmind.cache.smilecdn.com/vod/1626747448323_2_6179.mp4,1.00E-05,0.0008,34.12962,64.07454,0,1.40021,-0.90746,0.0394,"{""low_spot"": {""x"": 90, ""y"": 486}, ""high_spot"": {""x"": 90, ""y"": 469}}",3,"{""low_spot"": {""x"": 413, ""y"": 503}, ""high_spot"": {""x"": 426, ""y"": 470}}",2,"{""left_spot"": {""x"": 240, ""y"": 484}, ""right_spot"": {""x"": 260, ""y"": 470}}",0,0,0,0,0,0,60,60,100,80,100,100
15853,o,https://withmind.cache.smilecdn.com/vod/1626747526844_3_6179.mp4,0,0.00118,34.4673,60.59421,0,4.60012,-0.69717,0.04405,"{""low_spot"": {""x"": 59, ""y"": 474}, ""high_spot"": {""x"": 73, ""y"": 451}}",3,"{""low_spot"": {""x"": 411, ""y"": 493}, ""high_spot"": {""x"": 414, ""y"": 463}}",2,"{""left_spot"": {""x"": 228, ""y"": 478}, ""right_spot"": {""x"": 248, ""y"": 466}}",0,0,0,0,0,0,60,60,100,80,100,100
15854,o,https://withmind.cache.smilecdn.com/vod/1626755738588_1_6156.mp4,0,0.66568,0.00137,1.00E-05,0,99.33083,-0.30222,-0.01064,"{""low_spot"": {""x"": 79, ""y"": 444}, ""high_spot"": {""x"": 72, ""y"": 430}}",1,"{""low_spot"": {""x"": 465, ""y"": 436}, ""high_spot"": {""x"": 454, ""y"": 426}}",0,"{""left_spot"": {""x"": 265, ""y"": 432}, ""right_spot"": {""x"": 275, ""y"": 434}}",0,0,0,0,0,0,100,100,100,100,100,100
15854,o,https://withmind.cache.smilecdn.com/vod/1626755826283_2_6156.mp4,2.00E-05,3.49128,0.23333,0.00065,0,96.2692,-0.65647,0.02834,"{""low_spot"": {""x"": 123, ""y"": 405}, ""high_spot"": {""x"": 127, ""y"": 386}}",2,"{""low_spot"": {""x"": 499, ""y"": 413}, ""high_spot"": {""x"": 492, ""y"": 397}}",1,"{""left_spot"": {""x"": 302, ""y"": 396}, ""right_spot"": {""x"": 313, ""y"": 403}}",0,0,0,0,0,0,100,100,100,80,100,100
15854,o,https://withmind.cache.smilecdn.com/vod/1626755903334_3_6156.mp4,0,1.44768,0.90977,0.00048,0,97.64176,-0.6222,0.03607,"{""low_spot"": {""x"": 127, ""y"": 410}, ""high_spot"": {""x"": 118, ""y"": 383}}",1,"{""low_spot"": {""x"": 504, ""y"": 418}, ""high_spot"": {""x"": 498, ""y"": 389}}",1,"{""left_spot"": {""x"": 298, ""y"": 400}, ""right_spot"": {""x"": 316, ""y"": 408}}",0,0,0,0,0,0,80,100,100,80,100,100
15858,o,https://withmind.cache.smilecdn.com/vod/1626772157321_1_6183.mp4,2.35744,0.00068,2.38914,80.57249,0,0.82205,0.97702,-0.0329,"{""low_spot"": {""x"": 174, ""y"": 352}, ""high_spot"": {""x"": 181, ""y"": 346}}",0,"{""low_spot"": {""x"": 465, ""y"": 341}, ""high_spot"": {""x"": 464, ""y"": 335}}",1,"{""left_spot"": {""x"": 319, ""y"": 345}, ""right_spot"": {""x"": 327, ""y"": 344}}",0,0,0,0,0,0,100,100,100,100,100,100
15858,o,https://withmind.cache.smilecdn.com/vod/1626772228562_2_6183.mp4,0.98588,1.00E-05,0.00017,93.15523,0,2.00E-05,0.05619,-0.05332,"{""low_spot"": {""x"": 170, ""y"": 356}, ""high_spot"": {""x"": 179, ""y"": 348}}",0,"{""low_spot"": {""x"": 479, ""y"": 339}, ""high_spot"": {""x"": 469, ""y"": 333}}",0,"{""left_spot"": {""x"": 320, ""y"": 347}, ""right_spot"": {""x"": 329, ""y"": 343}}",0,0,0,0,0,0,100,80,100,100,100,100
15858,o,https://withmind.cache.smilecdn.com/vod/1626772312787_3_6183.mp4,2.46935,0.00017,7.9886,80.32373,0,0.02467,0.82131,-0.04517,"{""low_spot"": {""x"": 179, ""y"": 354}, ""high_spot"": {""x"": 178, ""y"": 348}}",0,"{""low_spot"": {""x"": 479, ""y"": 341}, ""high_spot"": {""x"": 476, ""y"": 333}}",0,"{""left_spot"": {""x"": 322, ""y"": 344}, ""right_spot"": {""x"": 330, ""y"": 345}}",0,0,0,0,0,0,100,100,100,100,100,100
15871,o,https://withmind.cache.smilecdn.com/vod/1626924958231_1_6193.mp4,0.00026,7.00E-05,1.30545,8.58384,0,89.41992,-5.46578,-0.12857,"{""low_spot"": {""x"": 124, ""y"": 383}, ""high_spot"": {""x"": 183, ""y"": 352}}",0,"{""low_spot"": {""x"": 500, ""y"": 350}, ""high_spot"": {""x"": 468, ""y"": 321}}",2,"{""left_spot"": {""x"": 296, ""y"": 350}, ""right_spot"": {""x"": 321, ""y"": 346}}",0,1,0,0,0,0,60,60,100,60,100,100
15871,o,https://withmind.cache.smilecdn.com/vod/1626925031219_2_6193.mp4,6.00E-05,0.40971,0.32425,11.29048,0,87.92492,-2.91403,-0.04227,"{""low_spot"": {""x"": 204, ""y"": 441}, ""high_spot"": {""x"": 216, ""y"": 344}}",0,"{""low_spot"": {""x"": 488, ""y"": 437}, ""high_spot"": {""x"": 509, ""y"": 301}}",4,"{""left_spot"": {""x"": 284, ""y"": 358}, ""right_spot"": {""x"": 379, ""y"": 350}}",0,2,0,0,1.666666667,1,40,40,100,40,100,100
15871,o,https://withmind.cache.smilecdn.com/vod/1626925094520_3_6193.mp4,0.03251,1.10528,0.62366,0.23046,0,91.15183,-1.93158,-0.04553,"{""low_spot"": {""x"": 151, ""y"": 409}, ""high_spot"": {""x"": 158, ""y"": 398}}",0,"{""low_spot"": {""x"": 492, ""y"": 397}, ""high_spot"": {""x"": 478, ""y"": 385}}",0,"{""left_spot"": {""x"": 303, ""y"": 395}, ""right_spot"": {""x"": 325, ""y"": 395}}",0,0,0,0,0,0,60,80,100,60,100,100
15875,o,https://withmind.cache.smilecdn.com/vod/temp1626996025295_1_15875.mp4,0.00066,0.06539,13.28427,14.58367,0,71.22662,-9.49269,-0.05814,"{""low_spot"": {""x"": 38, ""y"": 558}, ""high_spot"": {""x"": 123, ""y"": 429}}",4,"{""low_spot"": {""x"": 350, ""y"": 525}, ""high_spot"": {""x"": 417, ""y"": 432}}",2,"{""left_spot"": {""x"": 177, ""y"": 508}, ""right_spot"": {""x"": 312, ""y"": 447}}",0,0,0,0,0,0,40,40,100,40,100,100
15875,o,https://withmind.cache.smilecdn.com/vod/temp1626996142477_2_15875.mp4,0.04366,0.82288,2.78797,29.05386,6.00E-05,64.4192,3.29027,0.1465,"{""low_spot"": {""x"": 78, ""y"": 517}, ""high_spot"": {""x"": 105, ""y"": 371}}",4,"{""low_spot"": {""x"": 240, ""y"": 629}, ""high_spot"": {""x"": 367, ""y"": 435}}",2,"{""left_spot"": {""x"": 92, ""y"": 494}, ""right_spot"": {""x"": 255, ""y"": 468}}",0,0,1.5,1,33.83333333,1,40,40,100,20,80,100
15875,o,https://withmind.cache.smilecdn.com/vod/temp1626996272063_3_15875.mp4,2.00E-05,0.11269,22.18102,22.90827,0.04446,52.12663,-1.85372,-0.01567,"{""low_spot"": {""x"": 96, ""y"": 496}, ""high_spot"": {""x"": 114, ""y"": 413}}",0,"{""low_spot"": {""x"": 444, ""y"": 487}, ""high_spot"": {""x"": 422, ""y"": 408}}",4,"{""left_spot"": {""x"": 241, ""y"": 479}, ""right_spot"": {""x"": 291, ""y"": 461}}",0,2,11.33333333,6,0,0,40,40,100,60,100,100
15876,o,https://withmind.cache.smilecdn.com/vod/1627016240332_1_6198.mp4,2.00E-05,0.15361,20.4958,3.01965,0,74.9854,-3.68036,-0.04156,"{""low_spot"": {""x"": 0, ""y"": 0}, ""high_spot"": {""x"": 0, ""y"": 0}}",0,"{""low_spot"": {""x"": 567, ""y"": 479}, ""high_spot"": {""x"": 566, ""y"": 470}}",0,"{""left_spot"": {""x"": 0, ""y"": 0}, ""right_spot"": {""x"": 0, ""y"": 0}}",0,0,0,0,0,0,60,60,100,100,100,100
15876,o,https://withmind.cache.smilecdn.com/vod/1627016317196_2_6198.mp4,0.00063,0.08184,4.49159,16.33818,0,74.97978,-2.79974,-0.02307,"{""low_spot"": {""x"": 0, ""y"": 0}, ""high_spot"": {""x"": 0, ""y"": 0}}",0,"{""low_spot"": {""x"": 0, ""y"": 0}, ""high_spot"": {""x"": 0, ""y"": 0}}",0,"{""left_spot"": {""x"": 0, ""y"": 0}, ""right_spot"": {""x"": 0, ""y"": 0}}",0,0,0,0,0,0,60,60,100,100,100,100
15876,o,https://withmind.cache.smilecdn.com/vod/1627016405749_3_6198.mp4,0.00029,0.03384,28.17875,2.61152,0,65.94029,-3.32981,-0.03593,"{""low_spot"": {""x"": 0, ""y"": 0}, ""high_spot"": {""x"": 0, ""y"": 0}}",0,"{""low_spot"": {""x"": 579, ""y"": 479}, ""high_spot"": {""x"": 568, ""y"": 474}}",0,"{""left_spot"": {""x"": 0, ""y"": 0}, ""right_spot"": {""x"": 0, ""y"": 0}}",0,0,0,0,0,0,60,60,100,100,100,100
15877,o,https://withmind.cache.smilecdn.com/vod/1627016893449_1_6198.mp4,1.00E-05,0.32981,46.76446,1.37706,0,48.46983,-2.18766,-0.03688,"{""low_spot"": {""x"": 0, ""y"": 0}, ""high_spot"": {""x"": 0, ""y"": 0}}",0,"{""low_spot"": {""x"": 569, ""y"": 479}, ""high_spot"": {""x"": 573, ""y"": 477}}",0,"{""left_spot"": {""x"": 0, ""y"": 0}, ""right_spot"": {""x"": 0, ""y"": 0}}",0,0,0,0,0,0,60,60,100,100,100,100
15877,o,https://withmind.cache.smilecdn.com/vod/1627016968430_2_6198.mp4,0,0.09785,47.11756,0.68905,3.00E-05,44.84815,-0.41734,-0.01734,"{""low_spot"": {""x"": 0, ""y"": 0}, ""high_spot"": {""x"": 0, ""y"": 0}}",0,"{""low_spot"": {""x"": 576, ""y"": 478}, ""high_spot"": {""x"": 581, ""y"": 470}}",2,"{""left_spot"": {""x"": 371, ""y"": 476}, ""right_spot"": {""x"": 371, ""y"": 476}}",0,0,0,0,0,0,60,60,100,100,100,100
15877,o,https://withmind.cache.smilecdn.com/vod/1627017053770_3_6198.mp4,0,0.08729,38.58139,0.37903,1.00E-05,57.9545,-2.88453,-0.04891,"{""low_spot"": {""x"": 0, ""y"": 0}, ""high_spot"": {""x"": 0, ""y"": 0}}",0,"{""low_spot"": {""x"": 572, ""y"": 479}, ""high_spot"": {""x"": 569, ""y"": 462}}",0,"{""left_spot"": {""x"": 367, ""y"": 472}, ""right_spot"": {""x"": 368, ""y"": 479}}",0,0,0,0,0,0,60,60,100,100,100,100
15878,o,https://withmind.cache.smilecdn.com/vod/1627020913746_1_6198.mp4,0.00349,2.84815,60.73388,12.20841,0.01792,21.88768,-1.96883,-0.04085,"{""low_spot"": {""x"": 144, ""y"": 455}, ""high_spot"": {""x"": 158, ""y"": 443}}",0,"{""low_spot"": {""x"": 518, ""y"": 438}, ""high_spot"": {""x"": 520, ""y"": 424}}",1,"{""left_spot"": {""x"": 327, ""y"": 439}, ""right_spot"": {""x"": 347, ""y"": 434}}",0,1,0,0,0,0,60,60,100,80,100,100
15878,o,https://withmind.cache.smilecdn.com/vod/1627020971704_2_6198.mp4,0.00595,0.25594,63.94998,4.93011,0.00617,28.74448,-2.86429,-0.06194,"{""low_spot"": {""x"": 123, ""y"": 460}, ""high_spot"": {""x"": 139, ""y"": 454}}",0,"{""low_spot"": {""x"": 527, ""y"": 440}, ""high_spot"": {""x"": 537, ""y"": 427}}",1,"{""left_spot"": {""x"": 323, ""y"": 449}, ""right_spot"": {""x"": 347, ""y"": 442}}",0,0,0,0,0,0,60,60,100,60,100,100
15878,o,https://withmind.cache.smilecdn.com/vod/1627021050691_3_6198.mp4,0.02133,0.6012,47.87982,7.14952,0.00443,42.9497,0.53376,-0.05032,"{""low_spot"": {""x"": 121, ""y"": 465}, ""high_spot"": {""x"": 138, ""y"": 447}}",1,"{""low_spot"": {""x"": 549, ""y"": 447}, ""high_spot"": {""x"": 541, ""y"": 422}}",0,"{""left_spot"": {""x"": 323, ""y"": 447}, ""right_spot"": {""x"": 341, ""y"": 448}}",0,0,0,0,0,0,60,60,100,80,100,100
15880,o,https://withmind.cache.smilecdn.com/vod/1627022703419_1_5823.mp4,0,9.75811,12.18415,40.95235,0,37.10539,1.93829,0.02135,"{""low_spot"": {""x"": 130, ""y"": 423}, ""high_spot"": {""x"": 134, ""y"": 415}}",0,"{""low_spot"": {""x"": 516, ""y"": 432}, ""high_spot"": {""x"": 517, ""y"": 424}}",0,"{""left_spot"": {""x"": 322, ""y"": 426}, ""right_spot"": {""x"": 325, ""y"": 427}}",0,0,0,0,0,0,100,100,100,100,100,100
15880,o,https://withmind.cache.smilecdn.com/vod/1627022776846_2_5823.mp4,0,1.63771,5.07489,24.33088,0,68.95652,0.98867,0.00401,"{""low_spot"": {""x"": 116, ""y"": 427}, ""high_spot"": {""x"": 125, ""y"": 417}}",0,"{""low_spot"": {""x"": 511, ""y"": 430}, ""high_spot"": {""x"": 512, ""y"": 417}}",0,"{""left_spot"": {""x"": 309, ""y"": 426}, ""right_spot"": {""x"": 317, ""y"": 424}}",0,0,0,0,0,0,80,100,100,100,100,100
15880,o,https://withmind.cache.smilecdn.com/vod/1627022841024_3_5823.mp4,0,7.07274,1.35892,15.60846,0,75.95988,1.7213,-0.02254,"{""low_spot"": {""x"": 121, ""y"": 434}, ""high_spot"": {""x"": 125, ""y"": 421}}",0,"{""low_spot"": {""x"": 505, ""y"": 430}, ""high_spot"": {""x"": 496, ""y"": 420}}",0,"{""left_spot"": {""x"": 301, ""y"": 427}, ""right_spot"": {""x"": 315, ""y"": 428}}",0,0,0,0,0,0,80,80,100,80,100,100
15881,o,https://withmind.cache.smilecdn.com/vod/temp1627026703757_1_15881.mp4,0.00285,7.88593,5.21298,2.84892,0.04457,78.76291,1.89129,0.0577,"{""low_spot"": {""x"": 37, ""y"": 636}, ""high_spot"": {""x"": 93, ""y"": 434}}",4,"{""low_spot"": {""x"": 362, ""y"": 627}, ""high_spot"": {""x"": 468, ""y"": 547}}",5,"{""left_spot"": {""x"": 127, ""y"": 616}, ""right_spot"": {""x"": 350, ""y"": 610}}",0,0,2.166666667,1,1.333333333,1,40,20,100,20,100,100
15881,o,https://withmind.cache.smilecdn.com/vod/temp1627026779153_2_15881.mp4,0.05475,20.03156,8.40263,21.99847,0.07157,43.78247,6.94367,0.08626,"{""low_spot"": {""x"": 10, ""y"": 588}, ""high_spot"": {""x"": 22, ""y"": 486}}",2,"{""low_spot"": {""x"": 437, ""y"": 634}, ""high_spot"": {""x"": 269, ""y"": 513}}",3,"{""left_spot"": {""x"": 18, ""y"": 503}, ""right_spot"": {""x"": 259, ""y"": 577}}",0,1,0,0,0,0,20,20,100,20,80,100
15881,o,https://withmind.cache.smilecdn.com/vod/temp1627026858500_3_15881.mp4,0.19577,1.92346,10.63577,13.32537,0.00514,60.25486,-0.32413,0.0666,"{""low_spot"": {""x"": 88, ""y"": 608}, ""high_spot"": {""x"": 83, ""y"": 484}}",3,"{""low_spot"": {""x"": 479, ""y"": 593}, ""high_spot"": {""x"": 469, ""y"": 560}}",5,"{""left_spot"": {""x"": 198, ""y"": 551}, ""right_spot"": {""x"": 402, ""y"": 555}}",0,2,13.66666667,4,15.16666667,3,20,20,100,20,100,100
15882,o,https://withmind.cache.smilecdn.com/vod/1627041275024_1_6198.mp4,0.37137,0.05385,32.52067,4.37059,0.00011,58.84757,2.73705,-0.02199,"{""low_spot"": {""x"": 134, ""y"": 465}, ""high_spot"": {""x"": 135, ""y"": 455}}",0,"{""low_spot"": {""x"": 506, ""y"": 457}, ""high_spot"": {""x"": 510, ""y"": 447}}",1,"{""left_spot"": {""x"": 316, ""y"": 457}, ""right_spot"": {""x"": 325, ""y"": 457}}",0,0,0,0,0,0,80,60,100,100,80,100
15882,o,https://withmind.cache.smilecdn.com/vod/1627041336592_2_6198.mp4,0.00663,0.60049,25.13038,4.51663,4.00E-05,68.76114,1.65971,-0.03814,"{""low_spot"": {""x"": 131, ""y"": 472}, ""high_spot"": {""x"": 139, ""y"": 462}}",0,"{""low_spot"": {""x"": 517, ""y"": 462}, ""high_spot"": {""x"": 510, ""y"": 439}}",0,"{""left_spot"": {""x"": 320, ""y"": 463}, ""right_spot"": {""x"": 328, ""y"": 458}}",0,0,0,0,0,0,80,60,100,100,100,100
15882,o,https://withmind.cache.smilecdn.com/vod/1627041396439_3_6198.mp4,0.02636,0.2882,26.12169,10.65522,0,61.78016,3.03091,-0.03108,"{""low_spot"": {""x"": 135, ""y"": 465}, ""high_spot"": {""x"": 137, ""y"": 459}}",0,"{""low_spot"": {""x"": 512, ""y"": 454}, ""high_spot"": {""x"": 506, ""y"": 444}}",0,"{""left_spot"": {""x"": 320, ""y"": 454}, ""right_spot"": {""x"": 327, ""y"": 457}}",0,0,0,0,0,0,80,60,100,100,80,100
15883,o,https://withmind.cache.smilecdn.com/vod/1627041734905_1_6198.mp4,3.08775,1.42069,93.01286,2.11891,0.00626,0.33861,3.1485,-0.08134,"{""low_spot"": {""x"": 136, ""y"": 473}, ""high_spot"": {""x"": 159, ""y"": 456}}",1,"{""low_spot"": {""x"": 421, ""y"": 462}, ""high_spot"": {""x"": 409, ""y"": 440}}",0,"{""left_spot"": {""x"": 273, ""y"": 459}, ""right_spot"": {""x"": 288, ""y"": 453}}",0,0,0,0,25.5,4,80,100,100,80,80,100
15883,o,https://withmind.cache.smilecdn.com/vod/1627041793034_2_6198.mp4,5.67078,20.62161,72.5951,0.70534,0.14236,0.21046,2.8956,-0.07747,"{""low_spot"": {""x"": 89, ""y"": 479}, ""high_spot"": {""x"": 93, ""y"": 427}}",3,"{""low_spot"": {""x"": 396, ""y"": 473}, ""high_spot"": {""x"": 409, ""y"": 393}}",5,"{""left_spot"": {""x"": 226, ""y"": 465}, ""right_spot"": {""x"": 276, ""y"": 458}}",1,1,6.666666667,2,29.5,2,60,40,100,60,80,100
15883,o,https://withmind.cache.smilecdn.com/vod/1627041844178_3_6198.mp4,5.11114,6.20267,72.96474,13.28189,0.04595,2.36845,2.14343,-0.11019,"{""low_spot"": {""x"": 97, ""y"": 479}, ""high_spot"": {""x"": 429, ""y"": 375}}",3,"{""low_spot"": {""x"": 422, ""y"": 469}, ""high_spot"": {""x"": 155, ""y"": 399}}",0,"{""left_spot"": {""x"": 246, ""y"": 447}, ""right_spot"": {""x"": 292, ""y"": 387}}",0,0,0,0,23.33333333,4,80,60,100,60,80,100
15884,o,https://withmind.cache.smilecdn.com/vod/1627049240623_1_6198.mp4,0.2619,27.69805,30.48813,12.63879,0.18299,28.39492,-2.94834,-0.10288,"{""low_spot"": {""x"": 114, ""y"": 451}, ""high_spot"": {""x"": 136, ""y"": 438}}",0,"{""low_spot"": {""x"": 543, ""y"": 418}, ""high_spot"": {""x"": 528, ""y"": 391}}",0,"{""left_spot"": {""x"": 318, ""y"": 425}, ""right_spot"": {""x"": 339, ""y"": 419}}",0,0,0,0,0,0,60,60,100,60,100,100
15884,o,https://withmind.cache.smilecdn.com/vod/1627049315861_2_6198.mp4,0.91423,3.90632,44.9631,7.73803,0.00196,42.04284,-3.86809,-0.09816,"{""low_spot"": {""x"": 107, ""y"": 462}, ""high_spot"": {""x"": 131, ""y"": 446}}",0,"{""low_spot"": {""x"": 545, ""y"": 426}, ""high_spot"": {""x"": 548, ""y"": 390}}",2,"{""left_spot"": {""x"": 318, ""y"": 423}, ""right_spot"": {""x"": 339, ""y"": 418}}",0,1,0,0,0,0,60,60,100,60,100,100
15884,o,https://withmind.cache.smilecdn.com/vod/1627049371677_3_6198.mp4,0.02256,0.12042,59.29417,2.7059,1.00E-05,37.64057,-1.79063,-0.06451,"{""low_spot"": {""x"": 108, ""y"": 463}, ""high_spot"": {""x"": 121, ""y"": 451}}",0,"{""low_spot"": {""x"": 546, ""y"": 436}, ""high_spot"": {""x"": 532, ""y"": 408}}",0,"{""left_spot"": {""x"": 322, ""y"": 444}, ""right_spot"": {""x"": 327, ""y"": 448}}",0,0,0,0,0,0,80,60,100,100,100,100
15885,o,https://withmind.cache.smilecdn.com/vod/1627082976968_1_6198.mp4,0,0,16.5273,0.00314,0,83.46957,-1.26645,-0.01983,"{""low_spot"": {""x"": 204, ""y"": 368}, ""high_spot"": {""x"": 203, ""y"": 363}}",0,"{""low_spot"": {""x"": 439, ""y"": 362}, ""high_spot"": {""x"": 436, ""y"": 358}}",0,"{""left_spot"": {""x"": 319, ""y"": 364}, ""right_spot"": {""x"": 323, ""y"": 363}}",0,0,0,0,0,0,80,80,100,100,100,100
15885,o,https://withmind.cache.smilecdn.com/vod/1627083055957_2_6198.mp4,0,0.00058,28.16177,0.01691,0,71.82052,0.22014,-0.02351,"{""low_spot"": {""x"": 186, ""y"": 380}, ""high_spot"": {""x"": 192, ""y"": 366}}",0,"{""low_spot"": {""x"": 437, ""y"": 372}, ""high_spot"": {""x"": 435, ""y"": 362}}",0,"{""left_spot"": {""x"": 309, ""y"": 371}, ""right_spot"": {""x"": 318, ""y"": 366}}",0,0,0,0,0,0,100,60,100,100,100,100
15885,o,https://withmind.cache.smilecdn.com/vod/1627083120163_3_6198.mp4,0,0,36.01807,0.00137,0,63.98055,0.3948,-0.01729,"{""low_spot"": {""x"": 194, ""y"": 375}, ""high_spot"": {""x"": 198, ""y"": 369}}",0,"{""low_spot"": {""x"": 445, ""y"": 371}, ""high_spot"": {""x"": 439, ""y"": 363}}",0,"{""left_spot"": {""x"": 315, ""y"": 369}, ""right_spot"": {""x"": 321, ""y"": 368}}",0,0,0,0,0,0,100,80,100,100,100,100
15886,o,https://withmind.cache.smilecdn.com/vod/1627084789579_1_6198.mp4,0,0,10.61029,0.0112,0,89.3785,2.94684,0.05894,"{""low_spot"": {""x"": 194, ""y"": 349}, ""high_spot"": {""x"": 198, ""y"": 340}}",1,"{""low_spot"": {""x"": 427, ""y"": 363}, ""high_spot"": {""x"": 423, ""y"": 354}}",0,"{""left_spot"": {""x"": 307, ""y"": 351}, ""right_spot"": {""x"": 314, ""y"": 353}}",0,0,0,0,0,0,80,60,100,100,80,100
15886,o,https://withmind.cache.smilecdn.com/vod/1627084845523_2_6198.mp4,0,0,21.6058,0.06363,0,78.33057,0.09063,0.0397,"{""low_spot"": {""x"": 186, ""y"": 352}, ""high_spot"": {""x"": 198, ""y"": 344}}",0,"{""low_spot"": {""x"": 433, ""y"": 364}, ""high_spot"": {""x"": 422, ""y"": 352}}",3,"{""left_spot"": {""x"": 304, ""y"": 354}, ""right_spot"": {""x"": 316, ""y"": 353}}",0,0,0,0,0,0,60,80,100,80,100,100
15886,o,https://withmind.cache.smilecdn.com/vod/1627084914807_3_6198.mp4,0,0,13.1906,0.00466,0,86.80473,1.3997,0.06047,"{""low_spot"": {""x"": 200, ""y"": 351}, ""high_spot"": {""x"": 207, ""y"": 341}}",1,"{""low_spot"": {""x"": 437, ""y"": 364}, ""high_spot"": {""x"": 435, ""y"": 355}}",0,"{""left_spot"": {""x"": 318, ""y"": 357}, ""right_spot"": {""x"": 324, ""y"": 350}}",0,0,0,0,0,0,80,80,100,100,100,100
15887,o,https://withmind.cache.smilecdn.com/vod/1627085402598_1_6198.mp4,0,0,21.2268,0.0477,0,78.7254,0.72268,-0.00755,"{""low_spot"": {""x"": 203, ""y"": 368}, ""high_spot"": {""x"": 196, ""y"": 359}}",0,"{""low_spot"": {""x"": 441, ""y"": 366}, ""high_spot"": {""x"": 436, ""y"": 357}}",0,"{""left_spot"": {""x"": 314, ""y"": 359}, ""right_spot"": {""x"": 323, ""y"": 362}}",0,0,0,0,0,0,80,80,100,100,100,100
15887,o,https://withmind.cache.smilecdn.com/vod/1627085465743_2_6198.mp4,0,0,45.87408,0.00113,0,54.12479,1.8576,0.00205,"{""low_spot"": {""x"": 210, ""y"": 368}, ""high_spot"": {""x"": 212, ""y"": 357}}",1,"{""low_spot"": {""x"": 442, ""y"": 363}, ""high_spot"": {""x"": 445, ""y"": 356}}",0,"{""left_spot"": {""x"": 323, ""y"": 362}, ""right_spot"": {""x"": 329, ""y"": 360}}",0,0,0,0,0,0,100,80,100,100,100,100
15887,o,https://withmind.cache.smilecdn.com/vod/1627085533591_3_6198.mp4,0,0,32.51098,0.01491,0,67.47411,2.66476,0.02282,"{""low_spot"": {""x"": 193, ""y"": 372}, ""high_spot"": {""x"": 205, ""y"": 358}}",0,"{""low_spot"": {""x"": 438, ""y"": 370}, ""high_spot"": {""x"": 432, ""y"": 364}}",0,"{""left_spot"": {""x"": 309, ""y"": 365}, ""right_spot"": {""x"": 320, ""y"": 363}}",0,0,0,0,0,0,80,80,100,80,80,100
15889,o,https://withmind.cache.smilecdn.com/vod/1627095421416_1_6200.mp4,2.00E-05,0.53058,7.61332,16.59153,0,75.05883,-0.18938,0.07554,"{""low_spot"": {""x"": 131, ""y"": 433}, ""high_spot"": {""x"": 116, ""y"": 384}}",3,"{""low_spot"": {""x"": 432, ""y"": 447}, ""high_spot"": {""x"": 415, ""y"": 425}}",2,"{""left_spot"": {""x"": 258, ""y"": 428}, ""right_spot"": {""x"": 303, ""y"": 439}}",0,0,0,0,0,0,60,80,100,60,100,100
15889,o,https://withmind.cache.smilecdn.com/vod/1627095509798_2_6200.mp4,0.00011,0.0238,4.90129,3.18756,0,91.23762,0.09695,0.06185,"{""low_spot"": {""x"": 112, ""y"": 432}, ""high_spot"": {""x"": 99, ""y"": 410}}",0,"{""low_spot"": {""x"": 413, ""y"": 448}, ""high_spot"": {""x"": 408, ""y"": 421}}",1,"{""left_spot"": {""x"": 250, ""y"": 431}, ""right_spot"": {""x"": 272, ""y"": 431}}",0,0,0,0,0,0,60,80,100,60,100,100
15889,o,https://withmind.cache.smilecdn.com/vod/1627095569584_3_6200.mp4,0,0.02738,1.54731,4.77053,0,93.65212,2.10237,0.0335,"{""low_spot"": {""x"": 107, ""y"": 433}, ""high_spot"": {""x"": 104, ""y"": 424}}",0,"{""low_spot"": {""x"": 436, ""y"": 443}, ""high_spot"": {""x"": 434, ""y"": 441}}",0,"{""left_spot"": {""x"": 267, ""y"": 433}, ""right_spot"": {""x"": 284, ""y"": 430}}",0,0,0,0,0,0,80,80,100,80,80,100
